Sample_ID,Prop_EcM_OTUs_unassigned,Prop_EcM_OTUs_assigned,Latitude,Longitude,Biome,Continent,Country,Year_of_sampling
GF04009347S,0.727659574,0.272340426,27.12,100.17,forest,Asia,China,2017
GF04009348S,0.836734694,0.163265306,24.53,101.02,forest,Asia,China,2014
GF04009349S,0.744394619,0.255605381,27.12,100.17,forest,Asia,China,2014
GF04009350S,0.828220859,0.171779141,24.53,101.02,forest,Asia,China,2014
GF04009351S,0.746753247,0.253246753,27.12,100.17,forest,Asia,China,2014
GF04009352S,0.742105263,0.257894737,24.53,101.02,forest,Asia,China,2017
GF04009354S,0.767676768,0.232323232,27.12,100.17,forest,Asia,China,2017
GF04009355S,0.752252252,0.247747748,24.53,101.02,forest,Asia,China,2017
GF04009357S,0.788844622,0.211155378,27.12,100.17,forest,Asia,China,2014
GF04009359S,0.74537037,0.25462963,27.12,100.17,forest,Asia,China,2014
GF04009360S,0.74863388,0.25136612,27.12,100.17,forest,Asia,China,2014
GF04009361S,0.758064516,0.241935484,24.53,101.02,forest,Asia,China,2017
GF04009362S,0.828571429,0.171428571,24.53,101.02,forest,Asia,China,2014
GF04009363S,0.79558011,0.20441989,24.53,101.02,forest,Asia,China,2017
GF04009364S,0.825301205,0.174698795,24.53,101.02,forest,Asia,China,2014
GF04009365S,0.769230769,0.230769231,27.12,100.17,forest,Asia,China,2014
GF04009366S,0.805263158,0.194736842,24.53,101.02,forest,Asia,China,2014
GF04009367S,0.726872247,0.273127753,27.12,100.17,forest,Asia,China,2014
GF04009369S,0.735772358,0.264227642,27.12,100.17,forest,Asia,China,2017
GF04009370S,0.72519084,0.27480916,27.12,100.17,forest,Asia,China,2017
GF04009371S,0.768558952,0.231441048,27.12,100.17,forest,Asia,China,2014
GF04009373S,0.807228916,0.192771084,24.53,101.02,forest,Asia,China,2014
GF04009375S,0.780748663,0.219251337,27.12,100.17,forest,Asia,China,2017
GF04009377S,0.797385621,0.202614379,24.53,101.02,forest,Asia,China,2014
GF04009378S,0.745945946,0.254054054,27.12,100.17,forest,Asia,China,2014
GF04009379S,0.85,0.15,24.53,101.02,forest,Asia,China,2014
GF04009380S,0.741176471,0.258823529,27.12,100.17,forest,Asia,China,2017
GF04009381S,0.793650794,0.206349206,27.12,100.17,forest,Asia,China,2014
GF04009382S,0.806122449,0.193877551,21.61,101.57,forest,Asia,China,2016
GF04009383S,0.812030075,0.187969925,21.61,101.57,forest,Asia,China,2017
GF04009384S,0.764705882,0.235294118,27.12,100.17,forest,Asia,China,2014
GF04009387S,0.753623188,0.246376812,27.12,100.17,forest,Asia,China,2017
GF04009388S,0.818181818,0.181818182,24.53,101.02,forest,Asia,China,2017
GF04009390S,0.768472906,0.231527094,27.12,100.17,forest,Asia,China,2014
GF04009393S,0.824742268,0.175257732,21.61,101.57,forest,Asia,China,2017
GF04009394S,0.838541667,0.161458333,21.61,101.57,forest,Asia,China,2017
GF04009395S,0.820987654,0.179012346,21.61,101.57,forest,Asia,China,2017
GF04009396S,0.83248731,0.16751269,21.61,101.57,forest,Asia,China,2017
GF04009398S,0.762886598,0.237113402,21.61,101.57,forest,Asia,China,2017
GF04009399S,0.808510638,0.191489362,21.61,101.57,forest,Asia,China,2017
GF04009400S,0.80239521,0.19760479,21.61,101.57,forest,Asia,China,2016
GF04009402S,0.793939394,0.206060606,24.53,101.02,forest,Asia,China,2014
GF04009403S,0.78680203,0.21319797,27.12,100.17,forest,Asia,China,2017
GF04009405S,0.7125,0.2875,27.12,100.17,forest,Asia,China,2014
GF04009406S,0.780373832,0.219626168,27.12,100.17,forest,Asia,China,2014
GF04009407S,0.770053476,0.229946524,27.12,100.17,forest,Asia,China,2014
GF04009408S,0.793103448,0.206896552,27.12,100.17,forest,Asia,China,2017
GF04009409S,0.737327189,0.262672811,27.12,100.17,forest,Asia,China,2014
GF04009410S,0.817679558,0.182320442,27.12,100.17,forest,Asia,China,2014
GF04009411S,0.764423077,0.235576923,27.12,100.17,forest,Asia,China,2014
GF04009412S,0.818965517,0.181034483,27.12,100.17,forest,Asia,China,2017
GF04009413S,0.788732394,0.211267606,24.53,101.02,forest,Asia,China,2014
GF04009415S,0.8,0.2,27.12,100.17,forest,Asia,China,2014
GF04009417S,0.742081448,0.257918552,27.12,100.17,forest,Asia,China,2014
GF04009418S,0.789237668,0.210762332,27.12,100.17,forest,Asia,China,2014
GF04009419S,0.796875,0.203125,27.12,100.17,forest,Asia,China,2014
GF04009420S,0.733082707,0.266917293,27.12,100.17,forest,Asia,China,2017
GF04009421S,0.747692308,0.252307692,27.12,100.17,forest,Asia,China,2014
GF04009422S,0.737254902,0.262745098,27.12,100.17,forest,Asia,China,2017
GF04009423S,0.75,0.25,27.12,100.17,forest,Asia,China,2017
GF04009424S,0.747720365,0.252279635,27.12,100.17,forest,Asia,China,2017
GF04009425S,0.817351598,0.182648402,24.53,101.02,forest,Asia,China,2017
GF04009426S,0.775862069,0.224137931,24.53,101.02,forest,Asia,China,2017
GF04009428S,0.707920792,0.292079208,27.12,100.17,forest,Asia,China,2014
GF04009429S,0.804232804,0.195767196,24.53,101.02,forest,Asia,China,2014
GF04009430S,0.834224599,0.165775401,24.53,101.02,forest,Asia,China,2014
GF04009431S,0.69375,0.30625,27.12,100.17,forest,Asia,China,2017
GF04009432S,0.814102564,0.185897436,24.53,101.02,forest,Asia,China,2014
GF04009433S,0.707423581,0.292576419,27.12,100.17,forest,Asia,China,2014
GF04009434S,0.8,0.2,24.53,101.02,forest,Asia,China,2017
GF04009436S,0.786585366,0.213414634,27.12,100.17,forest,Asia,China,2017
GF04009437S,0.774725275,0.225274725,24.53,101.02,forest,Asia,China,2014
GF04009438S,0.760869565,0.239130435,24.53,101.02,forest,Asia,China,2017
GF04009439S,0.790055249,0.209944751,24.53,101.02,forest,Asia,China,2017
GF04009440S,0.763313609,0.236686391,27.12,100.17,forest,Asia,China,2017
GF04009441S,0.740932642,0.259067358,27.12,100.17,forest,Asia,China,2014
GF04009442S,0.767195767,0.232804233,27.12,100.17,forest,Asia,China,2017
GF04009443S,0.808139535,0.191860465,27.12,100.17,forest,Asia,China,2014
GF04009445S,0.836633663,0.163366337,24.53,101.02,forest,Asia,China,2014
GF04009446S,0.750819672,0.249180328,27.12,100.17,forest,Asia,China,2017
GF04009447S,0.767295597,0.232704403,27.12,100.17,forest,Asia,China,2017
GF04009448S,0.807407407,0.192592593,24.53,101.02,forest,Asia,China,2014
GF04009449S,0.820224719,0.179775281,24.53,101.02,forest,Asia,China,2017
GF04009450S,0.80104712,0.19895288,27.12,100.17,forest,Asia,China,2017
GF04009451S,0.739495798,0.260504202,27.12,100.17,forest,Asia,China,2017
GF04009452S,0.801393728,0.198606272,27.12,100.17,forest,Asia,China,2014
GF04009453S,0.75210084,0.24789916,27.12,100.17,forest,Asia,China,2017
GF04009454S,0.756097561,0.243902439,27.12,100.17,forest,Asia,China,2014
GF04009455S,0.793650794,0.206349206,24.53,101.02,forest,Asia,China,2014
GF04009456S,0.760330579,0.239669421,27.12,100.17,forest,Asia,China,2014
GF04009457S,0.748858447,0.251141553,27.12,100.17,forest,Asia,China,2014
GF04009458S,0.765765766,0.234234234,27.12,100.17,forest,Asia,China,2014
GF04009459S,0.858695652,0.141304348,24.53,101.02,forest,Asia,China,2014
GF04009460S,0.821428571,0.178571429,27.12,100.17,forest,Asia,China,2014
GF04009461S,0.792682927,0.207317073,27.12,100.17,forest,Asia,China,2017
GF04009462S,0.721428571,0.278571429,27.12,100.17,forest,Asia,China,2017
GF04009463S,0.794871795,0.205128205,27.12,100.17,forest,Asia,China,2014
GF04009464S,0.822966507,0.177033493,24.53,101.02,forest,Asia,China,2017
GF04009465S,0.743859649,0.256140351,27.12,100.17,forest,Asia,China,2014
GF04009466S,0.802083333,0.197916667,24.53,101.02,forest,Asia,China,2014
GF04009467S,0.753709199,0.246290801,27.12,100.17,forest,Asia,China,2017
GF04009468S,0.723214286,0.276785714,27.12,100.17,forest,Asia,China,2014
GF04009469S,0.733067729,0.266932271,27.12,100.17,forest,Asia,China,2017
GF04009470S,0.7890625,0.2109375,27.12,100.17,forest,Asia,China,2017
GF04009471S,0.763157895,0.236842105,24.53,101.02,forest,Asia,China,2017
GF04009472S,0.82278481,0.17721519,24.53,101.02,forest,Asia,China,2017
GF04009473S,0.717791411,0.282208589,27.12,100.17,forest,Asia,China,2017
GF04009474S,0.729166667,0.270833333,27.12,100.17,forest,Asia,China,2017
GF04009475S,0.748251748,0.251748252,27.12,100.17,forest,Asia,China,2017
GF04009476S,0.824468085,0.175531915,24.53,101.02,forest,Asia,China,2014
GF04009477S,0.831932773,0.168067227,24.53,101.02,forest,Asia,China,2017
GF04009478S,0.826666667,0.173333333,24.53,101.02,forest,Asia,China,2017
GF04009479S,0.793814433,0.206185567,24.53,101.02,forest,Asia,China,2014
GF04009480S,0.8359375,0.1640625,24.53,101.02,forest,Asia,China,2017
GF04009482S,0.803921569,0.196078431,24.53,101.02,forest,Asia,China,2014
GF04009483S,0.743697479,0.256302521,27.12,100.17,forest,Asia,China,2017
GF04009484S,0.776119403,0.223880597,27.12,100.17,forest,Asia,China,2017
GF04009485S,0.763157895,0.236842105,27.12,100.17,forest,Asia,China,2014
GF04009486S,0.821428571,0.178571429,24.53,101.02,forest,Asia,China,2017
GF04009488S,0.752808989,0.247191011,27.12,100.17,forest,Asia,China,2014
GF04009489S,0.790697674,0.209302326,27.12,100.17,forest,Asia,China,2014
GF04009490S,0.817120623,0.182879377,27.12,100.17,forest,Asia,China,2014
GF04009491S,0.731884058,0.268115942,27.12,100.17,forest,Asia,China,2017
GF04009492S,0.80952381,0.19047619,24.53,101.02,forest,Asia,China,2014
GF04009493S,0.862745098,0.137254902,24.53,101.02,forest,Asia,China,2014
GF04009494S,0.753521127,0.246478873,27.12,100.17,forest,Asia,China,2017
GF04009495S,0.780487805,0.219512195,24.53,101.02,forest,Asia,China,2017
GF04009496S,0.731070496,0.268929504,27.12,100.17,forest,Asia,China,2017
GF04009498S,0.796296296,0.203703704,27.12,100.17,forest,Asia,China,2014
GF04009499S,0.738693467,0.261306533,27.12,100.17,forest,Asia,China,2017
GF04009501S,0.731578947,0.268421053,27.12,100.17,forest,Asia,China,2014
GF04009503S,0.807453416,0.192546584,27.12,100.17,forest,Asia,China,2014
GF04009504S,0.764880952,0.235119048,27.12,100.17,forest,Asia,China,2017
GF04009505S,0.74535809,0.25464191,27.12,100.17,forest,Asia,China,2017
GF04009506S,0.765625,0.234375,27.12,100.17,forest,Asia,China,2014
GF04009508S,0.797202797,0.202797203,24.53,101.02,forest,Asia,China,2014
GF04009509S,0.74904943,0.25095057,27.12,100.17,forest,Asia,China,2014
GF04009510S,0.787401575,0.212598425,27.12,100.17,forest,Asia,China,2014
GF04009511S,0.808510638,0.191489362,21.61,101.57,forest,Asia,China,2017
GF04009512S,0.820359281,0.179640719,21.61,101.57,forest,Asia,China,2017
GF04009513S,0.786666667,0.213333333,21.61,101.57,forest,Asia,China,2016
GF04009515S,0.751243781,0.248756219,27.12,100.17,forest,Asia,China,2017
GF04009517S,0.710843373,0.289156627,27.12,100.17,forest,Asia,China,2014
GF04009519S,0.768844221,0.231155779,27.12,100.17,forest,Asia,China,2014
GF04009520S,0.792307692,0.207692308,27.12,100.17,forest,Asia,China,2017
GF04009521S,0.712121212,0.287878788,27.12,100.17,forest,Asia,China,2014
GF04009522S,0.831858407,0.168141593,21.61,101.57,forest,Asia,China,2016
GF04009524S,0.813333333,0.186666667,24.53,101.02,forest,Asia,China,2017
GF04009526S,0.814285714,0.185714286,24.53,101.02,forest,Asia,China,2017
GF04009527S,0.715189873,0.284810127,27.12,100.17,forest,Asia,China,2014
GF04009528S,0.776041667,0.223958333,27.12,100.17,forest,Asia,China,2014
GF04009529S,0.826347305,0.173652695,24.53,101.02,forest,Asia,China,2014
GF04009530S,0.752747253,0.247252747,27.12,100.17,forest,Asia,China,2014
GF04009531S,0.801075269,0.198924731,21.61,101.57,forest,Asia,China,2016
GF04009532S,0.742063492,0.257936508,27.12,100.17,forest,Asia,China,2014
GF04009533S,0.769230769,0.230769231,24.53,101.02,forest,Asia,China,2017
GF04009535S,0.727777778,0.272222222,27.12,100.17,forest,Asia,China,2014
GF04009536S,0.717391304,0.282608696,27.12,100.17,forest,Asia,China,2017
GF04009537S,0.772058824,0.227941176,27.12,100.17,forest,Asia,China,2014
GF04009538S,0.816,0.184,21.61,101.57,forest,Asia,China,2017
GF04009539S,0.8,0.2,21.61,101.57,forest,Asia,China,2017
GF04009542S,0.827586207,0.172413793,21.61,101.57,forest,Asia,China,2016
GF04009544S,0.857142857,0.142857143,21.612,101.574,forest,Asia,China,2015
GF04009545S,0.840707965,0.159292035,24.53,101.02,forest,Asia,China,2014
GF04009546S,0.698564593,0.301435407,27.12,100.17,forest,Asia,China,2017
GF04009547S,0.805084746,0.194915254,27.12,100.17,forest,Asia,China,2017
GF04009548S,0.796992481,0.203007519,27.12,100.17,forest,Asia,China,2017
GF04009551S,0.737864078,0.262135922,24.53,101.02,forest,Asia,China,2017
GF04009553S,0.763636364,0.236363636,27.12,100.17,forest,Asia,China,2014
GF04009554S,0.814516129,0.185483871,24.53,101.02,forest,Asia,China,2017
GF04009556S,0.755395683,0.244604317,24.53,101.02,forest,Asia,China,2014
GF04009557S,0.802030457,0.197969543,24.53,101.02,forest,Asia,China,2014
GF04009558S,0.751196172,0.248803828,24.53,101.02,forest,Asia,China,2014
GF04009559S,0.834532374,0.165467626,21.61,101.57,forest,Asia,China,2016
GF04009560S,0.763779528,0.236220472,27.12,100.17,forest,Asia,China,2017
GF04009561S,0.791044776,0.208955224,21.61,101.57,forest,Asia,China,2016
GF04009564S,0.70212766,0.29787234,21.61,101.57,forest,Asia,China,2016
GF04009565S,0.820224719,0.179775281,24.53,101.02,forest,Asia,China,2014
GF04009566S,0.8125,0.1875,24.53,101.02,forest,Asia,China,2014
GF04009567S,0.78680203,0.21319797,24.53,101.02,forest,Asia,China,2014
GF04009568S,0.785714286,0.214285714,27.12,100.17,forest,Asia,China,2017
GF04009569S,0.764705882,0.235294118,27.12,100.17,forest,Asia,China,2014
GF04009570S,0.708860759,0.291139241,27.12,100.17,forest,Asia,China,2014
GF04009571S,0.804123711,0.195876289,27.12,100.17,forest,Asia,China,2014
GF04009572S,0.733096085,0.266903915,27.12,100.17,forest,Asia,China,2014
GF04009573S,0.770700637,0.229299363,27.12,100.17,forest,Asia,China,2017
GF04009574S,0.743243243,0.256756757,27.12,100.17,forest,Asia,China,2014
GF04009578S,0.738461538,0.261538462,24.53,101.02,forest,Asia,China,2014
GF04009579S,0.723404255,0.276595745,27.12,100.17,forest,Asia,China,2017
GF04009580S,0.808411215,0.191588785,24.53,101.02,forest,Asia,China,2017
GF04009581S,0.792553191,0.207446809,27.12,100.17,forest,Asia,China,2014
GF04009582S,0.834782609,0.165217391,24.53,101.02,forest,Asia,China,2014
GF04009583S,0.833333333,0.166666667,24.53,101.02,forest,Asia,China,2017
GF04009584S,0.816037736,0.183962264,21.61,101.57,forest,Asia,China,2017
GF04009585S,0.785714286,0.214285714,24.53,101.02,forest,Asia,China,2017
GF04009586S,0.837078652,0.162921348,24.53,101.02,forest,Asia,China,2014
GF04009587S,0.775280899,0.224719101,24.53,101.02,forest,Asia,China,2014
GF04009588S,0.844221106,0.155778894,24.53,101.02,forest,Asia,China,2014
GF04009589S,0.829411765,0.170588235,24.53,101.02,forest,Asia,China,2014
GF04009590S,0.777777778,0.222222222,24.53,101.02,forest,Asia,China,2014
GF04009591S,0.828125,0.171875,24.53,101.02,forest,Asia,China,2017
GF04009592S,0.875598086,0.124401914,24.53,101.02,forest,Asia,China,2017
GF04009594S,0.776,0.224,27.12,100.17,forest,Asia,China,2017
GF04009596S,0.798319328,0.201680672,24.53,101.02,forest,Asia,China,2014
GF04009598S,0.8,0.2,24.533,101.016,forest,Asia,China,2015
GF04009599S,0.847619048,0.152380952,21.61,101.57,forest,Asia,China,2017
GF04009600S,0.781690141,0.218309859,27.12,100.17,forest,Asia,China,2014
GF04009601S,0.76744186,0.23255814,27.12,100.17,forest,Asia,China,2014
GF04009602S,0.816326531,0.183673469,21.61,101.57,forest,Asia,China,2016
GF04009603S,0.740331492,0.259668508,27.12,100.17,forest,Asia,China,2014
GF04009604S,0.805825243,0.194174757,24.53,101.02,forest,Asia,China,2014
GF04009609S,0.849206349,0.150793651,21.61,101.57,forest,Asia,China,2017
GF04009610S,0.813636364,0.186363636,24.53,101.02,forest,Asia,China,2014
GF04009612S,0.804054054,0.195945946,21.61,101.57,forest,Asia,China,2017
GF04009614S,0.820143885,0.179856115,21.61,101.57,forest,Asia,China,2017
GF04009616S,0.714285714,0.285714286,21.61,101.57,forest,Asia,China,2017
GF04009617S,0.796178344,0.203821656,21.61,101.57,forest,Asia,China,2016
GF04009621S,0.801980198,0.198019802,21.61,101.57,forest,Asia,China,2016
GF04009624S,0.827380952,0.172619048,21.61,101.57,forest,Asia,China,2017
GF04009627S,0.783018868,0.216981132,21.61,101.57,forest,Asia,China,2017
GF04009629S,0.81547619,0.18452381,21.61,101.57,forest,Asia,China,2017
GF04009631S,0.828571429,0.171428571,21.61,101.57,forest,Asia,China,2016
GF04009632S,0.789473684,0.210526316,21.61,101.57,forest,Asia,China,2017
GF04009634S,0.795744681,0.204255319,24.53,101.02,forest,Asia,China,2017
GF04009636S,0.774193548,0.225806452,21.61,101.57,forest,Asia,China,2016
GF04009640S,0.817204301,0.182795699,21.61,101.57,forest,Asia,China,2016
GF04009641S,0.816455696,0.183544304,21.61,101.57,forest,Asia,China,2017
GF04009642S,0.805970149,0.194029851,21.61,101.57,forest,Asia,China,2016
GF04009644S,0.816513761,0.183486239,21.61,101.57,forest,Asia,China,2017
GF04009645S,0.829411765,0.170588235,21.61,101.57,forest,Asia,China,2016
GF04009647S,0.817567568,0.182432432,21.61,101.57,forest,Asia,China,2017
GF04009648S,0.828125,0.171875,21.61,101.57,forest,Asia,China,2017
GF04009649S,0.82183908,0.17816092,21.61,101.57,forest,Asia,China,2017
GF04009650S,0.824242424,0.175757576,21.61,101.57,forest,Asia,China,2017
GF04009654S,0.81372549,0.18627451,21.61,101.57,forest,Asia,China,2017
GF04009656S,0.808695652,0.191304348,21.61,101.57,forest,Asia,China,2016
GF04009657S,0.76,0.24,21.61,101.57,forest,Asia,China,2016
GF04009658S,0.807407407,0.192592593,21.61,101.57,forest,Asia,China,2016
GF04009659S,0.789473684,0.210526316,21.61,101.57,forest,Asia,China,2016
GF04009660S,0.771428571,0.228571429,21.61,101.57,forest,Asia,China,2016
GF04009661S,0.826923077,0.173076923,24.53,101.02,forest,Asia,China,2017
GF04009663S,0.846938776,0.153061224,21.61,101.57,forest,Asia,China,2017
GF04009665S,0.801136364,0.198863636,21.61,101.57,forest,Asia,China,2016
GF04009666S,0.836065574,0.163934426,24.53,101.02,forest,Asia,China,2017
GF04009668S,0.834532374,0.165467626,27.12,100.17,forest,Asia,China,2017
GF04009669S,0.7890625,0.2109375,21.61,101.57,forest,Asia,China,2016
GF04009671S,0.8,0.2,21.61,101.57,forest,Asia,China,2017
GF04009672S,0.74796748,0.25203252,21.61,101.57,forest,Asia,China,2016
GF04009673S,0.73553719,0.26446281,21.61,101.57,forest,Asia,China,2016
GF04009674S,0.795321637,0.204678363,24.53,101.02,forest,Asia,China,2014
GF04009675S,0.769230769,0.230769231,21.61,101.57,forest,Asia,China,2017
GF04009677S,0.8125,0.1875,21.61,101.57,forest,Asia,China,2016
GF04009678S,0.776785714,0.223214286,21.61,101.57,forest,Asia,China,2016
GF04009679S,0.761538462,0.238461538,24.53,101.02,forest,Asia,China,2017
GF04009681S,0.809248555,0.190751445,21.61,101.57,forest,Asia,China,2017
GF04009682S,0.82781457,0.17218543,21.61,101.57,forest,Asia,China,2017
GF04009684S,0.819512195,0.180487805,24.53,101.02,forest,Asia,China,2017
GF04009685S,0.805405405,0.194594595,24.53,101.02,forest,Asia,China,2014
GF04009686S,0.737179487,0.262820513,21.61,101.57,forest,Asia,China,2017
GF04009688S,0.839285714,0.160714286,21.61,101.57,forest,Asia,China,2016
GF04009690S,0.831395349,0.168604651,21.61,101.57,forest,Asia,China,2017
GF04009692S,0.765822785,0.234177215,24.53,101.02,forest,Asia,China,2017
GF04009693S,0.754237288,0.245762712,21.61,101.57,forest,Asia,China,2016
GF04009698S,0.77037037,0.22962963,21.61,101.57,forest,Asia,China,2016
GF04009699S,0.837078652,0.162921348,21.61,101.57,forest,Asia,China,2016
GF04009700S,0.813333333,0.186666667,21.61,101.57,forest,Asia,China,2017
GF04009702S,0.824324324,0.175675676,21.61,101.57,forest,Asia,China,2017
GF04009703S,0.759036145,0.240963855,21.61,101.57,forest,Asia,China,2016
